542;;1991_100x100CoupleBleu579.jpeg;579;1991;100X100;Couplebleu;;;
543;;1991_70x70TeteC_611.jpeg;611;1991;70X70;Tete;;;
544;;1991_40x40Mer9b_633.jpeg;633;1991;40X40;Mer;;;
545;;1991_personnages_60x60__814_coll__J_Roche_cliché_Roche.jpg;814;1991;60X60;Personnages;;;
546;;1991_60x60tete__A_cliche_paul.jpeg;;1991;60X60;Tete;;;
547;;1992_120x120joconde224-2_Collection_Tranchimand.jpeg;224;1992;120X120;Joconde;;;
548;;1992_120x120Porquerol238coll_S_Kaminka.jpeg;238;1992;120X120;Porquerol;;;
549;;1992_60x60Cri275.jpeg;275;1992;60X60;Cri;;;
550;;1992_40x40LaTimone1_389.jpeg;389;1992;40X40;La Timone;;;
551;;1992_40x40LaTimone2_390.jpeg;390;1992;40X40;La Timone;;;
552;;1992_40x40LaTimone3_391.jpeg;391;1992;40X40;La Timone;;;
553;;1992_40x40LaTimone4_392coll_N_Ducourau.jpeg;392;1992;40X40;La Timone;;;
554;;1992_40x40Voilier4_425.jpeg;425;1992;40X40;Voilier;;;
555;027_1993_160X80_Prezugru-2_Coll-S-Saminka;1993_160x80Prezugru2_027as_C.jpeg;27;1993;160X80;Prezugru;sam;;
556;040_1993_100X100_Odyssée-23_Coll-S-Kaminka;1993_100x100Odyss23_040as.jpeg;40;1993;100X100;Odyssée;sam;;
557;041_1993_80X40_Odysee-9_Coll-S-Kaminka;1993_80x40Odyss9_041as.jpeg;41;1993;80X40;Odyssée;sam;;
558;042_1993_80X40_Odysee-8_Coll-S-Kaminka;1993_80x40Odyss8_042as.jpeg;42;1993;80X40;Odyssée;sam;;
559;167_1993_100X100_Odyssée 24_S;1993_100x100Odyss24_167.jpeg;167;1993;100X100;Odyssée;sam;;
560;168_1993_100X100_Odyssée 20_S;1993_100x100Odyss20_168.jpeg;168;1993;100X100;Odyssée;sam;;
561;1691993_100X100_Odyssée 21 Bis_S;1993_100x100Odyss21_169.jpeg;169;1993;100X100;Odyssée ;sam;;
562;;1993_200x100GrdeOdyss_221coll_S_Kaminka.jpeg;221;1993;200X100;rde G dysse;;;
564;;1993_40x80Mediterr1_258.jpeg;258;1993;40X80;Mediterr;;;
565;;1993_40x80Odyss7_259.jpeg;259;1993;40X80;Odyss;;;
566;;1993_60x60RevMer3_282.jpeg;282;1993;60X60;Revmer;;;
567;;1993_60x60RevMer4_283.jpeg;283;1993;60X60;Revmer;;;
568;;1993_60x60RevMer2_290.jpeg;290;1993;60X60;Revmer;;;
569;315_93_60X120_PREZ 12_PLI2_PC;1993_60x120Prezugru12_315.jpeg;315;1993;60X120;Prezugru;paul;;Titre ?
570;;1993_60x120Odyss11_321coll_S_Kaminka.jpeg;321;1993;60X120;Odyss;;;
571;;1993_40x80Odyss10_322.jpeg;322;1993;40X80;Odyss;;;
572;;1993_40x40Mer8_403.jpeg;403;1993;40X40;Mer;;;
573;;1993_40x40Plaisance8_411.jpeg;411;1993;40X40;Plaisance;;;
574;;1993_40x40ReveMer6_414.jpeg;414;1993;40X40;Revemer;;;
575;;1993_40x40ReveMer5_423.jpeg;423;1993;40X40;Revemer;;;
576;;1993_40x40Voilier2_427.jpeg;427;1993;40X40;Voilier;;;
577;567_1993_80X80_Odyssee_1_PC;1993_76x76Odyss1_567.jpeg;567;1993;76X76;Odyss;;;
578;;1993_80x40Voyage_642.jpeg;642;1993;80X40;Voyage;;;
579;;1993_60x60Mediterranee643_collection_Lô_Angelloz.jpeg;643;1993;60X60;Mediterranee;;;
580;;1993_19x19Odyss22_646as.jpeg;646;1993;19X19;Odyss;;;
581;;1993_160x80Prezugru1_648.jpeg;648;1993;160X80;Prezugru;;;
582;;1993_160x80Prezugru4_649.jpeg;649;1993;160X80;Prezugru;;;
583;153_1994_100X100_Besoin de mer_S;1994_100x100BesoinMer153.jpeg;153;1994;100X100;Besoin de mer;sam;;Numero de titre -  doublon n°578
584;;1994_40x40Tete_418.jpeg;418;1994;40X40;Tete;;;
585;578_1994_100X100_Besoin de mer__S;1994_100x100BesoinMer578.jpeg;578;1994;100X100;Besoin de mer;sam;;Numero de titre -  doublon n°153
586;047_1995_65X50_Luberon-9_Coll-S-Kaminka;;47;1995;65X50;Luberon;sam;;
587;;1995_60x60visage_A_cliche_paul.jpeg;60;1995;60X60;Visage;;;
588;;1995_40x40Hivernal5_071as.jpeg;71;1995;40X40;Hivernal;;;
589;160_1995_100x100EnviMer_Ch;1995_100x100EnviMer160.jpeg;160;1995;100X100;EnviMer;paul;chateau;Titre ?
590;;1995_100x100Trio177.jpeg;177;1995;100X100;Trio;;;
591;178_1995_100X100_Vert;1995_100x100Vert178.jpeg;178;1995;100X100;Vert;paul;box;
592;;1995_60x60Carteau_181.jpeg;181;1995;60X60;Carteau;;;
593;;1995_80x80Famille189.jpeg;189;1995;80X80;Famille;;;
594;;1995_70x70Odyss27_194.jpeg;194;1995;70X70;Odyss;;;
595;;1995_60x60Depart277.jpeg;277;1995;60X60;Depart;;;
596;;1995_60x60Couple8_330.jpeg;330;1995;60X60;Couple;;;
597;;1995_60x60Couple7_331.jpeg;331;1995;60X60;Couple;;;
598;;1995_50x50Hivernale1_385.jpeg;385;1995;50X50;Hivernale;;;
599;;1995_50x50Hivernale2_386.jpeg;386;1995;50X50;Hivernale;;;
600;;1995_50x50Hivernale3_387.jpeg;387;1995;50X50;Hivernale;;;
601;;1995_50x50Hivernale_12_388_Coll._F._Groning.jpeg;388;1995;50X50;Hivernale;;;
602;;1995_40x40Hivernal6_637as.jpeg;637;1995;40X40;Hivernal;;;
603;689_1995_100X100_Odyssée 22_S;1995__100x100Odyss22_689.ph_paul.jpeg;689;1995;100X100;Odyssée;sam;;
604;;1995_60X60_Couple_9_Coll_C_REY__690_pho_paul.jpeg;690;1995;60X60;Couple;;;
605;;1995__70x70_TETE_E_691Coll_A_Guerre_ph_paul.jpeg;691;1995;70X70;Tete;;;
606;;1995_100x100Couple_5_692_coll_D_Faysse_pho_paul.jpeg;692;1995;100X100;Couple;;;
607;;1995_40X40_Hivernale_7_693_Coll_N_Delarue_pho_paul.jpeg;693;1995;40X40;Hivernale;;;
608;;1995_40X40_Hivernales_8_Coll_A_Kulbastian_694_pho_paul.jpeg;694;1995;40X40;Hivernale;;;
609;024_1996_100X100_Rhône_Coll-S-Kaminka;1996_100x100Rhone024as_C.jpeg;24;1996;100X100;Rhone;sam;;
610;046_50X50_Hivernale-4_Coll-S-Kaminka;1996_50x50Hivernale4_046as.jpeg;46;1996;50X50;Hivernale;sam;;
611;048_1996_40X40_Littoral_Coll-S-Kaminka;1996_40x40Littoral_048as.jpeg;48;1996;40X40;Littoral;sam;;
612;;1996_60x60Appareillag103as.jpeg;103;1996;60X60;Appareillag;;;
613;;1996_40x40Rive_415.jpeg;415;1996;40X40;Rive;;;
614;083_1997_100x100_Dame 7_Coll-S-Kaminka;1997_100x100Dame7_083as.jpeg;83;1997;100X100;Dame;sam;;
615;;1997_100x100attent1b150coll_S_kaminka.jpeg;150;1997;100X100;attent S be;;;
616;151997_100X100_Départ 3_S;1997_100x100Depart3_157.jpeg;157;1997;100X100;Départ;sam;;Numéro ?
617;183_1997_80X80_Dame_5;1997_80x80Dame5_183.jpeg;183;1997;80X80;Dame;paul;box;
618;;1997_80x80Odyss0_195.jpeg;195;1997;80X80;Odyss;;;
619;;1997_70x70Plaisance10_199.jpeg;199;1997;70X70;Plaisance;;;
620;;1997_120x120Odyss25_233.jpeg;233;1997;120X120;Odyss;;;
621;;1997_120x120Odyss26_234.jpeg;234;1997;120X120;Odyss;;;
622;;1997_60x60Odyss13_615_Coll._F._Groning.jpeg;615;1997;60X60;dyss O olle;;;
623;;1998_20x20_Hiver2_073as.jpeg;73;1998;20X20;Hiver;;;
624;074_1998_20X20_Hiver-12_Coll-P-Coupille;1998_20x20Hiver12_074as.jpeg;74;1998;20X20;Hiver;paul;chateau;CH ?
625;;1998_60x60Tranquille288coll_G_P_Faysse.jpeg;288;1998;60X60;Tranquille;;;
626;;1998_60x60Voiles304.jpeg;304;1998;60X60;Voiles;;;
627;;1998_30x30Hiver1_378.jpeg;378;1998;30X30;Hiver;;;
628;;1998_30x30Hiver3_379.jpeg;379;1998;30X30;Hiver;;;
629;;1998_30x30Hiver6_380.jpeg;380;1998;30X30;Hiver;;;
630;;1998_30x30Hiver7_381.jpeg;381;1998;30X30;Hiver;;;
631;;1998_30x30Hiver8_382.jpeg;382;1998;30X30;Hiver;;;
632;;1998_25x25Hiver13_383.jpeg;383;1998;25X25;Hiver;;;
633;;1998_25x25Hiver20_645.jpeg;645;1998;25X25;Hiver;;;
634;;1998_20x20Hiver4_696_pho_paul.jpeg;696;1998;20X20;Hiver;;;
635;105_1999_100X100_A-la-voile_Coll-S-Kaminka;1999_100x100AlaVoil105as_C.jpeg;105;1999;100X100;A la voile;sam;;
636;;1999_100x100LaBelle163.jpeg;163;1999;100X100;Labelle;;;
637;171_1999_100X100_Reprise_1;1999_100x100Reprise171.jpeg;171;1999;100X100;Reprise;paul;box;
638;;1999_40x40BordMer2_365.jpeg;365;1999;40X40;Bordmer;;;
639;;1999_40x40LesAmiel_393.jpeg;393;1999;40X40;Lesamiel;;;
640;;1999_50x50Marins1_397.jpeg;397;1999;50X50;Marins;;;
641;;1999_60x60Couple_rouge_697_Coll_I_Smirou_Pho_paul.jpeg;697;1999;60X60;Couple rouge;;;
642;;1999_100x100Couple_rouge_698_Coll_M_starda_Pho_Paul.jpeg;698;1999;100X100;Couple rouge;;;
643;;1999_Aller_simple_100x100_699_Coll_E_Alimi_Scan_Paul.jpeg;699;1999;100X100;Aller simple;;;
644;;2000_160x80_Presence_144.jpeg;144;2000;160X80;Presence;;;
645;161_2000_100X100_Eté-sombre;2000_100x100EteSombr161.jpeg;161;2000;100X100;Été sombre;paul;box;
646;;2000_80x80Dame2_182.jpeg;182;2000;80X80;Dame;;;
647;184_2000_80X80_DEPART 7_PC;2000_80x80Depart2_184.jpeg;184;2000;80X80;Depart;paul;;
648;;2000_80x80Depart3_185.jpeg;185;2000;80X80;Depart;;;
649;;2000_60x60Couple274.jpeg;274;2000;60X60;Couple;;;
650;;2000_60x60Visage309.jpeg;309;2000;60X60;Visage;;;
651;;2000_40x40Fragment1_370.jpeg;370;2000;40X40;Fragment;;;
652;;2000_80x80Redite_581coll_P_Heitzler.jpeg;581;2000;80X80;Redite;;;
653;582_2000_80X80Depart1_Ch;2000_80x80Depart1_582.jpeg;582;2000;80X80;Depart;paul;chateau;
654;;2000_60x60Dame3_600coll_J_Rouxel.jpeg;600;2000;60X60;Dame;;;
655;186_2001_80X80_Exemple_2;2001_80x80exempl2_186.jpeg;186;2001;80X80;exemple;paul;box;
656;187_2001_80X80_Exemple_1;2001_80x80exempl1_187.jpeg;187;2001;80X80;exempl;paul;box;
657;;2001_80x80exempl3_188.jpeg;188;2001;80X80;exempl;;;
658;;2001_100x50LaMer1_192_coll_S_et_H_Eon.jpeg;192;2001;100X50;La mer;;;
659;;2001_100x50LaMer2_193coll_S_Kaminka.jpeg;193;2001;100X50;La mer;;;
660;;2001_60x60AlaVoile2_297.jpeg;297;2001;60X60;Alavoile;;;
661;;2001_60x60Dmlle2_593coll_C_Barille.jpeg;593;2001;60X60;Dmlle;;;
662;;2001_60x60Dmlle3_602coll_R_Volps.jpeg;602;2001;60X60;Dmlle;;;
663;;2001_60x60Amis603coll_R_Volps.jpeg;603;2001;60X60;Amis;;;
664;;2001_60x60Carteau3_612.jpeg;612;2001;60X60;Carteau;;;
665;;2001_90x90Pere_et_Fils_650.jpeg;650;2001;90X90;Père et fils;;;
666;;2003_60x60_portrait_de_Yves_coll_Y_Rigoir.jpeg;;2003;60X60;Portrait de Yves;;;
667;;2004_60x60Attente4_296.jpeg;296;2004;60X60;Attente;;;
668;;2004_61x47Nombreux_305.jpeg;305;2004;61X47;Nombreux;;;
669;;2004_60x60Recap_599coll_J_Rouxel.jpeg;599;2004;60X60;Recap;;;
670;;2004_50x50Bizarre_621.jpeg;621;2004;50X50;Bizarre;;;
671;;2004_50x50RestedEte_622.jpeg;622;2004;50X50;Restedete;;;
672;;2005_60x60Nombreuse281.jpeg;281;2005;60X60;Nombreuse;;;
673;;2005_60x60Regates301.jpeg;301;2005;60X60;Regates;;;
674;;2005_60x60Recherches302coll_F_Morel_a_lhuissier.jpeg;302;2005;60X60;Recherches;;;
675;;2005_60x60Dame14_303.jpeg;303;2005;60X60;Dame;;;
676;623_2005_50X50_Carnaval_PC;2005_50x50Carnaval_623.jpeg;623;2005;50X50;Carnaval;paul;box;
677;190_2006_80X80_Figuerolles_3;2006_80x80Figrol3_190.jpeg;190;2006;80X80;Figuerolles;paul;box;
678;;2006_Guepes1_80x80_191cliché_paulcoll_H_Allard.jpeg;191;2006;80X80;Guepes;;;
679;;2006_60x60Guepes2_292coll_G_Genta.jpeg;292;2006;60X60;Guepes;;;
680;;2006_60x60UneetDemi1_293.jpeg;293;2006;60X60;Uneetdemi;;;
681;;2006_60x60Figurols4_294.jpeg;294;2006;60X60;Figurols;;;
682;;2006_60x60Une&Demi4_295.jpeg;295;2006;60X60;Une&demi;;;
683;300_2006_60X60_Figurols_5_PC;2006_60x60Figurols5_300.jpeg;300;2006;60X60;Figurols;paul;box;
684;;2006_50x50Deux&Demi1_616.jpeg;616;2006;50X50;Deux&demi;;;
685;;2006_50x50Trio2_617.jpeg;617;2006;50X50;Trio;;;
686;306_2007_65X54_Une-et-Demie_4_PC;;306;2007;65X54;Une et Demie;paul;box;
687;;2007_65x54Une&Demi4_306.jpeg;306;2007;65X54;Uneetdemi;;;
688;307_2007_65X50_Couple_1_PC;2007_65x50Couple1_307.jpeg;307;2007;65X50;Couple;paul;box;
689;;2007_80x80BatoBleu_583coll_M_Fabre.jpeg;583;2007;80X80;Batobleu;;;
690;;2007_80x80DamColli2_606.jpeg;606;2007;80X80;Damcolli;;;
691;614_2007_65X54_Premieres-Falluches_PC;2007_65x54PremFalluch_614.jpeg;614;2007;65X54;PremFalluch;paul;box;
692;;2007_50x50DeuxDemi2_618coll_S_Kaminka.jpeg;618;2007;50X50;Deux demis;;;
693;;2007_50x50Trio1_619.jpeg;619;2007;50X50;Trio;;;
694;;2007_50x50uneetdemi5641_coll_S_et_H_Eon.jpeg;641;2007;50X50;Uneetdemi;;;
695;;2007_regate_rose_A_80x80_729_coll_Papazian.jpeg;729;2007;80X80;regate rose;;;
696;;2007dame_colline_predelles_60x60_730__cliche_Paul.jpeg;730;2007;60X60;Dame Colline;;;
697;;2008_80x80TrioColli12_564cliche_Paul_coll_F_Morelalhuissier.jpeg;564;2008;80X80;Triocolli;;;
698;604_2008_80X80_Dame-colline_13;2008_80x80DamColli13_604.jpeg;604;2008;80X80;Dame Colline;paul;box ;
699;;2008_80x80DamColli1_605coll_Y_brusteaux.jpeg;605;2008;80X80;Dame Colline;;;
700;;2008_dame_colline_2_A_80x80__606.jpeg;606;2008;80X80;Dame Colline;;;
701;607_2008_80X80_Dame-Colline_14_Ch;2008_80x80DamColli14_607.jpeg;607;2008;80X80;DamColli;paul;chateau;Titre ?
702;;2008_80x80DamColli10_609.jpeg;609;2008;80X80;Dame Colline;;;
703;;2008_60x60guêpe_3_A_716cliche_Paul_coll_Mantoan.jpeg;716;2008;60X60;Guepe;;;
704;;2008_60x60guêpe4_A_717_cliche_Paul.jpeg;717;2008;60X60;Guepe;;;
705;;2008_60x60_dames_colline11_718.jpeg;718;2008;60X60;Dame Colline;;;
706;;2008_dames_colline_11_718_cliche_Paul.jpeg;718;2008;;Dame Colline;;;
707;;2008_COUPLE_COLLINE_12ter_80x80_720_coll_Clothilde_Corot_Cli_Corot.jpeg;720;2008;80X80;Couple colline;;;
708;;2008_80x80_dame_colline16_726.jpeg;726;2008;80X80;Dame Colline;;;
709;;2008_dame_colline_16_A_80x80_726.jpeg;726;2008;80X80;Dame Colline;;;
710;738_2008_60x60_Dame-colline_22;2008_60x60dame_colline_22_738_cliche_paul.jpeg;738;2008;60X60;Dame Colline;;;
711;;2008_60x60_dame_colline21_740.jpeg;740;2008;60X60;Dame Colline;;;
712;;2008_60x60dame_colline_21_740_cliche_paul.jpeg;740;2008;60X60;Dame Colline;;;
713;;2009_60x60_dame_colline22_724.jpeg;724;2009;60X60;Dame Colline;;;
714;;2009_80x80__couple_colline_bleu_725.jpeg;725;2009;80X80;Couple colline bleu;;;
715;;2009_dame_colline_24_60x60_725_cli_paul.jpeg;725;2009;60X60;Dame Colline;;;
716;;2009_60x60dame_colline737_cliche_paul.jpeg;737;2009;60X60;Dame Colline;;;
717;;2009_dame_colline_21_60x60_739.jpeg;739;2009;60X60;Dame Colline;;;
718;;2009_dame_colline_predelles_23_60x60_743_cliche_Paul.jpeg;743;2009;60X60;Dame Colline predelles;;;
719;;2009_60x60_dame_colline18_744.jpeg;744;2009;60X60;Dame Colline;;;
720;;2009_dame_colline_18_60x60_744_cl_Paul.jpeg;744;2009;60X60;Dame Colline;;;
721;;2009_dame_colline_19_60x60_745_cli_Paul.jpeg;745;2009;60X60;Dame Colline;;;
722;;2009_60x60_dame_colline20_746.jpeg;746;2009;60X60;Dame Colline;;;
723;;2009_60x60_couple_colline17_747.jpeg;747;2009;60X60;Couple colline;;;
724;;2009_60x60couple_colline_747_cliche_Paul.jpeg;747;2009;60X60;Couple colline;;;
725;748_2009_couple colline 16_80x80_Ch;2009_couple_colline_16_80x80_748_cli_paul.jpeg;748;2009;80X80;Couple colline;paul;chateau;
726;;2009_80x80_couple_colline16_748.jpeg;748;2009;80X80;Couple colline;;;
727;;2009_80x80_depart3_749.jpeg;749;2009;80X80;Depart;;;
728;;2009_depart_3_80x80_749_cl_Paul.jpeg;749;2009;80X80;Depart;;;
729;;2009_couple_vert_60x60_750_cl_Paul.jpeg;750;2009;60X60;Vert;;;
730;751_2009_80X80_Couple colline_18_PC;2009_80x80__couple_colline18_751.jpeg;751;2009;80X80;Couple colline;;;
731;;2009_couple_colline_18_80x80_751_cli_paul.jpeg;751;2009;80X80;colline li xe;;;
732;752_2009_60X60_Dame-Colline_24_PC;2009_60x60_dame_colline24_752.jpeg;752;2009;60X60;Dame Colline;paul;box;
733;;2009_dame_culline_22_80x80_752_cli_paul.jpeg;752;2009;80X80;Dame Colline;;;
734;;2009_80x80__dame_colline22bis_754.jpeg;754;2009;80X80;Dame Colline;;;
735;;2010_PREZUGRU_2bis_N756_80x160_coll_E._Bullmer_cliche_Paul.jpeg;756;2010;80X160;Prezugru;;;
736;757_2010_80X80_Couple-a-la-voile_2_PC;2010_25_12_10_couple_a_la_voile_1_757_cli_paul.jpeg;757;2010;;Couple a la voile;;;
737;;2010_25_12_10_filles_et_mer_759_cli_paul.jpeg;759;2010;;Fille et mer;;;
738;;2010_80x80_filles_et_mer_759.jpeg;759;2010;80X80;Fille et mer;;;
739;;2010_25_12_10_salut_761_cli_paul.jpeg;761;2010;;salut t_ jpege;;;
740;;2010_80x80_salut_761.jpeg;761;2010;80X80;salut t_ jpege;;;
741;;2010_26_12_10_trio_80x80_766_cli_paul.jpeg;766;2010;;Trio;;;
742;;2010_80x80_trio_766.jpeg;766;2010;80X80;Trio;;;
743;859_2010_160x80_Les deux seul_CH;;859;2010;160X80;Les deux seul;paul;chateau;
744;;2011_60x60_couple_vert_750.jpeg;750;2011;60X60;Couple vert;;;
745;;2011_couple_vert_60x60_10_2_11_750.jpeg;750;2011;60X60;Couple vert;;;
746;;2011_80x80_couple_753.jpeg;753;2011;80X80;Couple;;;
747;;2011_80x80_couple_a_la_voile_757.jpeg;757;2011;80X80;Couple a la voile;;;
748;;2011_02_01_11_couple_758_cli_paul.jpeg;758;2011;;Couple;;;
749;;2011_80x80_couple_758.jpeg;758;2011;80X80;Couple;;;
750;;2011_08_01_11_couple_a_la_voile_2_760_cli_paul.jpeg;760;2011;;Couple a la voile;;;
751;;2011_04_01_11_redite_new_762_cli_paul.jpeg;762;2011;;Redit new;;;
752;;2011_80x80_redite_new_762.jpeg;762;2011;80X80;Redit new;;;
753;;2011_08_01_11_ma_763_cli_paul.jpeg;763;2011;;Ma;;;
754;763_2011_80X80_Redite-Muette_PC;2011_80x80_Ma_763.jpeg;763;2011;80X80;Ma;;;
755;;2011_11_01_11_2_764_cli_paul.jpeg;764;2011;;Ma;;;
756;764_2011_80X80_Sans_PC;2011_80x80_sans_764.jpeg;764;2011;80X80;Sansassist;;;
757;;2011_11_01_11_sempre_couple_765_cli_paul.jpeg;765;2011;;Sempre couple;;;
758;;2011_80x80_sempre_couple_765.jpeg;765;2011;80X80;Sempre couple;;;
759;;2011_couple_11_2_11_80x80_766.jpeg;766;2011;80X80;Couple;;;
760;767_2011 fille_80x80_Ch;2011_80x80_fille5_767.jpeg;767;2011;80X80;Fille;paul;chateau;
761;;2011_fille_5_2_11_80x80_767.jpeg;767;2011;80X80;Fille;;;
762;;2011_80x80_couple_a_la_mer_768.jpeg;768;2011;80X80;Couple a la mer;;;
763;;2011_couple_a_la_mer_21_1_11_768.jpeg;768;2011;;Couple a la mer;;;
764;;2011_80x80_couple_a_la_mer2_769.jpeg;769;2011;80X80;Couple a la mer;;;
765;;2011_couple_a_la_me_2__21_1_11_769.jpeg;769;2011;;Couple a la mer;;;
766;;2011_80x80_fille6_770.jpeg;770;2011;80X80;Fille;;;
767;;2011_fille_6_2_11_80x80_770.jpeg;770;2011;80X80;Fille;;;
768;771_2011_ 80X80_REDITE ODYSSEE 27_PC;2011_80x80_redite_odyssee27_771.jpeg;771;2011;80X80;Redite odyssée;paul;;
769;;2011_80x80_redite_plaisance10_772.jpeg;772;2011;80X80;Redite plaisance;;;
770;773_2011_80x80_le_gros_nuage_Ch;2011_80x80_le_gros_nuage_773.jpeg;773;2011;80X80;Le gros nuage;paul;chateau;
771;774_2011_80X80_Appareillage_PC_à vérifier;2011_80x80_appareillage_774.jpeg;774;2011;80X80;Appareillage;sam;paul;
772;775_2011_80x80_fachés_Ch;2011_80x80_faches_775.jpeg;775;2011;80X80;Fachés;paul;chateau;
773;777_2011_80x80_redite_odyssée22_Ch;2011_80x80_redite_odyssee22_777.jpeg;777;2011;80X80;Redite odyssée;paul;chateau;
774;;2011_80x80_redite_verte_778.jpeg;778;2011;80X80;Redite verte;;;
775;;2011_80x80_en_route_780.jpeg;780;2011;80X80;En route;;;
776;781_2011_80X80_PROMENADE EN MER_PC;2011_80x80_promenade_en_mer_781.jpeg;781;2011;80X80;Promenade en mer;paul;;
777;;2011_60x60_jolie_nav_783.jpeg;783;2011;60X60;Jolie nav;;;
778;;2011_80x80_retour_785.jpg;785;2011;80X80;Retour;;;
779;1133_2013.100x100_LaMer_Ch;;1133;2013;100X100;La mer;paul;chateau;
780;887_2014_40X40_Bateaux_PC;;887;2014;40X40;Bateaux;paul;;
781;955_2015_40X40_ J .CHABAS;;955;2015;40X40;;;;
782;962_2016_40X40_REGATE_COL_DANIA PERRAT;;962;2016;40X40;Regate;;;
783;"966_2016_40X40_LA MESANGE_COL A;VILLAGE";;966;2016;40X40;La mesange;;;
784;967_2016_40X40_LE ROUGE GORGE_COL F.HEIZLER;;967;2016;40X40;Le rouge gorge;;;
785;968_2016_40X40_LA GUEPE_COL.A. VILLAGE;;968;2016;40X40;La guêpe;;;
786;969_2016_60X60_LA GUEPE_COL M.DIJON;;969;2016;60X60;La guèpe;;;
787;1010_2016__100X100_Nouveau-visage-1_Coll-P-Coupille;;1010;2016;100X100;Nouveau visage;paul;;
788;1095_2016_100X100_Nouveau visage_1910_Ch;;1095;2016;100X100;Nouveau visage;paul;chateau;
789;1019_2017_40X40_Sol-1_Coll-lopez;;1019;2017;40X40;Sol;lopez;;
790;1020_2017_40X40_Sol-2_Coll-lopez;;1020;2017;40X40;Sol;lopez;;
791;2018_80X80_MUETTE BIS_COL.M.starda;;;2018;80X80;Muette Bis;starda;;
792;942_2019_40X40_Couple_PC;;942;2019;40X40;couple;;;
793;1074_2019_40X40_Petit-chien_Coll-Stephanie;;1074;2019;40X40;Petit chien;Stephanie;;
794;1075_2019_40X40_Les-graces_Coll-P-Coupille;;1075;2019;40X40;Les graces;paul;;
795;1079_2019_40X40_Visage_PC;;1079;2019;40X40;Visage;paul;;Numero de titre ?
796;1081_2019_40X40_Visage_PC;;1081;2019;40X40;Visage;paul;;Numero de titre ?
797;1083_2019_40X40_Visage_PC;;1083;2019;40X40;Visage;paul;;Numero de titre ?
798;1084_2019_40X40_Visage_PC;;1084;2019;40X40;Visage;paul;;Numero de titre ?
799;1094_2019_40X40_Panaya de Lacerta_Coll brusteaux;;1094;2019;40X40;Panaya de lacerta;brusteaux;;
800;1097_2019_25X30_Diégo 1_Coll Jean-Charle Bourgeon;;1097;2019;25X30;Diego;bourgeon;;
801;1098_2019_25X30_Diégo 2_PC;;1098;2019;25X30;Diego;paul;;
802;1099_2019_25X30_Mila_PC;;1099;2019;25X30;Mila;paul;;
803;1100_2019_Olivia 1_Coll blaselle;;1100;2019;;Olivia;blaselle;;Dimension ?
804;1101_2019_25X30_Olivia 2_ PC;;1101;2019;25X30;Olivia;paul;;
805;1102_2019_21X29_Lou 1 Dessin_PC;;1102;2019;21X29;Lou;paul;;Dessin
806;1076_2019_60X28_VERT TIGE_PC;;1176;2019;60X28;Vertige;paul;;
807;1259_2019_30X24_A TROIS_PC;;1259;2019;30X24;A trois;paul;;
808;1085_2020_40X40_Petit chien_Coll Béa Paul;;1085;2020;40X40;Petit chien;Béa Paul;;Numero de titre ?
809;1096_2020_25X30_Panaya de Lacerta 2_Coll Chr. Ollivier;;1096;2020;25X30;Panaya de lacerta;Chr Olivier;;
810;1103_2020_25X30_Lou 2_Coll Adrien Village;;1103;2020;25X30;Lou;adrien_village;;
811;1104 2020_21X29_Lou 3_Dessin_ PC;;1104;2020;21X29;Lou;paul;;Dessin
812;1105_2020_30X30_Lou 4_Coll armel_village;;1105;2020;30X30;Lou;armel_village;;
813;1121_2020_40X40_Mila_PC;;1121;2020;40X40;Mila;paul;;
814;1125_2020.80x80_Le baiser 6_Ch;;1125;2020;80X80;Le baiser;paul;chateau;
815;1126_2020_80X80__LE BAISER__PC;;1126;2020;80X80;Le Baiser;paul;;Numero de titre ?
816;1127_2020.80x80_Colline_Ch;;1127;2020;80X80;Colline;paul;chateau;Numero de titre ?
817;1128_2020.80x80_Larbre_Ch;;1128;2020;80X80;L'arbre;paul;chateau;
818;1129_2020_80X80_COLLINE_PC;1129_2020_80X80_Colline_PC.jpeg;1129;2020;80X80;Colline;paul;;
819;1130_2020.80x80_Lub_Ch;;1130;2020;80X80;Lub;paul;chateau;
820;1132_2020.60x60_Colline_PC;;1132;2020;60X60;Colline;paul;chateau;Numero de titre ?
821;1134_2020_80X80_Colline_PC;;1134;2020;80X80;Colline;paul;;Numero de titre ?
822;1135_2020.40x30.Couple_Ch;;1135;2020;40X30;Couple;paul;;Numero de titre ?
823;1136_2020.40x30_Dame a la mer_Ch;;1136;2020;40X30;Dame a la mer;paul;chateau;
824;1137_2020_80X80_Combat_PC;;1137;2020;80X80;Combat;paul;;
825;1138_2020_80X80_Colline_PC;;1138;2020;80X80;Colline;paul;;Numero de titre ?
826;1139_2020.80x80_La brouillee_Ch;;1139;2020;80X80;La brouillee;paul;chateau;
827;1141_2020.30x25_Dame_Ch;;1141;2020;30X25;Dame;paul;chateau;Numero de titre ?
828;1142_2020.30x25_Dame_Ch;;1142;2020;30X25;Dame;paul;chateau;Numero de titre ?
829;1143_2020_60X60_Le baiser 9_Coll angelloz;;1143;2020;60X60;Le baiser;angelloz;;
830;1144_2020.60x60_Colline_PC;;1144;2020;60X60;Colline;paul;;Numero de titre ?
831;"1147_2020_40X40_Irène_Coll E;pamboukjian";;1147;2020;40X40;Irène;pamboukjian;;
